h3_level8_index,total_requests,request_diversity,sewer_requests,building_count,mean_building_area,sd_building_area
88ad364755fffff,0,0,0,0,0.0,0.0
88ad364759fffff,0,0,0,0,0.0,0.0
88ad36475dfffff,0,0,0,2,71.7486,3.7182502981913377
88ad364761fffff,0,0,0,181,484.52389834254143,1714.4418230841131
88ad364763fffff,0,0,0,21,130.6381857142857,154.65103777449502
88ad364769fffff,1,1,0,209,242.45191531100477,595.0870895927374
88ad36476bfffff,0,0,0,107,301.93540373831775,553.8670262515102
88ad36476dfffff,0,0,0,3,1010.7772666666668,1726.9512634048892
88ad367001fffff,3,2,0,137,352.1595627737226,638.1979006859984
88ad367003fffff,3,2,0,98,320.24644183673473,549.4757720515197
88ad367005fffff,1,1,0,92,107.89621847826088,347.9280805018882
88ad367007fffff,4,2,0,54,85.74767777777778,129.88510800962788
88ad367009fffff,2,2,0,128,98.30972890625,228.15721885423008
88ad36700bfffff,6,4,0,167,113.81469281437126,333.6941387072429
88ad36700dfffff,2,2,0,115,102.22464695652174,189.86687757541353
88ad367011fffff,333,60,82,747,83.2602392235609,281.2403527395558
88ad367013fffff,279,50,80,612,117.39538513071895,311.3166730913368
88ad367015fffff,287,53,63,562,62.22079341637011,44.6513400413945
88ad367017fffff,1164,93,203,1936,75.728054803719,102.24061243219424
88ad367019fffff,26,10,1,2181,30.11662159559835,36.44082289466244
88ad36701bfffff,28,16,8,283,503.1003883392226,1635.7150835464552
88ad36701dfffff,754,50,224,4851,35.25517050092764,36.169859651823494
88ad367021fffff,0,0,0,26,75.96883846153847,82.35058683375159
88ad367023fffff,0,0,0,21,31.43535714285714,32.19906381862012
88ad367025fffff,2,1,0,24,85.01014166666667,84.29242108822542
88ad367027fffff,0,0,0,63,66.75600476190476,84.59371650421575
88ad367029fffff,1,1,0,54,62.59475555555555,59.30929031667953
88ad36702bfffff,4,2,0,118,219.58118983050846,435.1344622929806
88ad36702dfffff,0,0,0,1,36.6265,0.0
88ad367031fffff,171,45,33,230,92.58192304347826,83.48464404056767
88ad367033fffff,873,80,86,1322,66.96598464447807,64.78478217075426
88ad367035fffff,0,0,0,0,0.0,0.0
88ad367037fffff,37,21,2,19,52.78041052631579,36.73649510076828
88ad367039fffff,2,1,0,0,0.0,0.0
88ad36703bfffff,1272,79,215,1266,71.36101137440758,78.2447113046247
88ad36703dfffff,2,2,0,27,149.58411851851852,454.5006679677025
88ad367041fffff,4,3,0,143,186.56616783216782,500.3929117139879
88ad367043fffff,4,4,0,115,93.48818956521738,130.6600692679373
88ad367045fffff,2,2,0,20,311.611125,662.1569902489335
88ad367047fffff,10,7,0,73,66.17435205479453,75.91600701184521
88ad367049fffff,7,3,0,86,74.46697441860465,153.79942050008336
88ad36704bfffff,2,1,0,140,64.94821642857143,82.2350532296388
88ad36704dfffff,0,0,0,8,951.2923125,1795.807528441148
88ad367051fffff,0,0,0,56,230.2758517857143,692.5443508743955
88ad367053fffff,0,0,0,20,109.05909999999999,99.96505326322794
88ad367055fffff,5,5,0,76,95.60729868421053,141.46099210368772
88ad367057fffff,7,5,0,1353,39.57124190687362,34.686271072512774
88ad367059fffff,10,8,2,138,59.56316666666667,65.42299030194485
88ad36705bfffff,0,0,0,11,39.42846363636364,55.293652022583444
88ad36705dfffff,19,11,1,171,67.02845204678363,92.47603965748247
88ad367061fffff,1,1,0,40,481.519345,1007.9130636802131
88ad367063fffff,1,1,0,56,171.93495892857143,182.42798223904214
88ad367065fffff,0,0,0,6,126.5974,110.29933236193226
88ad367067fffff,1,1,0,168,186.63450535714287,207.28398427645945
88ad367069fffff,1,1,0,17,779.3395882352942,814.2070047686137
88ad36706bfffff,0,0,0,28,50.6371,66.28430133648484
88ad36706dfffff,0,0,0,38,172.48254736842105,180.40119691035005
88ad367081fffff,0,0,0,0,0.0,0.0
88ad367083fffff,0,0,0,0,0.0,0.0
88ad367085fffff,0,0,0,0,0.0,0.0
88ad367087fffff,0,0,0,0,0.0,0.0
88ad367089fffff,0,0,0,0,0.0,0.0
88ad36708bfffff,0,0,0,0,0.0,0.0
88ad36708dfffff,0,0,0,0,0.0,0.0
88ad367091fffff,0,0,0,0,0.0,0.0
88ad367093fffff,0,0,0,25,29.911704,20.800019547416298
88ad367095fffff,0,0,0,0,0.0,0.0
88ad367097fffff,0,0,0,0,0.0,0.0
88ad367099fffff,0,0,0,0,0.0,0.0
88ad36709bfffff,0,0,0,20,28.763669999999998,28.968105477396666
88ad36709dfffff,0,0,0,0,0.0,0.0
88ad3670a1fffff,26,12,5,24,71.62648333333333,44.56989712830327
88ad3670a3fffff,0,0,0,0,0.0,0.0
88ad3670a5fffff,224,49,28,361,62.58467783933518,51.30374180778531
88ad3670a7fffff,0,0,0,17,37.51295294117647,28.856069204591034
88ad3670a9fffff,0,0,0,0,0.0,0.0
88ad3670abfffff,0,0,0,0,0.0,0.0
88ad3670adfffff,967,78,89,1353,71.58480657797487,96.59027750068941
88ad3670b1fffff,1,1,0,0,0.0,0.0
88ad3670b3fffff,0,0,0,0,0.0,0.0
88ad3670b5fffff,0,0,0,0,0.0,0.0
88ad3670b7fffff,0,0,0,0,0.0,0.0
88ad3670b9fffff,0,0,0,0,0.0,0.0
88ad3670bbfffff,0,0,0,0,0.0,0.0
88ad3670bdfffff,0,0,0,0,0.0,0.0
88ad3670c1fffff,4,4,0,37,117.86678648648649,391.17820645602546
88ad3670c3fffff,0,0,0,0,0.0,0.0
88ad3670c5fffff,256,53,42,486,106.74762489711934,204.7362619832225
88ad3670c7fffff,0,0,0,0,0.0,0.0
88ad3670c9fffff,45,19,12,156,328.229325,1880.51941970692
88ad3670cbfffff,0,0,0,5,340.24356,548.7345340044839
88ad3670cdfffff,108,36,8,474,450.7442016877637,1013.4867516043645
88ad3670d1fffff,0,0,0,0,0.0,0.0
88ad3670d3fffff,0,0,0,0,0.0,0.0
88ad3670d5fffff,0,0,0,0,0.0,0.0
88ad3670d7fffff,0,0,0,0,0.0,0.0
88ad3670d9fffff,0,0,0,0,0.0,0.0
88ad3670dbfffff,0,0,0,0,0.0,0.0
88ad3670ddfffff,0,0,0,0,0.0,0.0
88ad3670e1fffff,1182,74,531,902,97.96435631929047,385.61090769098536
88ad3670e3fffff,1,1,1,11,23.942545454545453,35.86289213589344
88ad3670e5fffff,950,83,187,1596,65.68641873433585,86.7399351211815
88ad3670e7fffff,2554,84,477,3152,49.38904282994924,49.242893081083764
88ad3670e9fffff,1271,95,314,1670,84.42528544910179,168.52956629972644
88ad3670ebfffff,297,59,42,684,88.0014302631579,167.78446192358288
88ad3670edfffff,1857,89,347,1712,96.32261682242991,244.1808774336703
88ad367101fffff,0,0,0,134,73.49622164179104,79.25075874487037
88ad367103fffff,0,0,0,0,0.0,0.0
88ad367107fffff,0,0,0,683,76.11262811127379,74.09875970131046
88ad36710bfffff,0,0,0,1,84.5692,0.0
88ad367111fffff,0,0,0,0,0.0,0.0
88ad367113fffff,0,0,0,0,0.0,0.0
88ad367115fffff,0,0,0,0,0.0,0.0
88ad367117fffff,0,0,0,0,0.0,0.0
88ad367119fffff,0,0,0,15,65.17454666666667,60.1835069988076
88ad36711bfffff,1,1,0,30,69.72390333333333,82.5604485061974
88ad36711dfffff,0,0,0,1,32.1902,0.0
88ad367131fffff,0,0,0,0,0.0,0.0
88ad367133fffff,0,0,0,2,57.610299999999995,59.447739886559184
88ad367135fffff,0,0,0,327,54.712735168195714,25.786178984508762
88ad367137fffff,0,0,0,0,0.0,0.0
88ad367139fffff,0,0,0,1,19.7875,0.0
88ad36713bfffff,0,0,0,11,129.17545454545456,130.32470943235103
88ad36713dfffff,0,0,0,758,68.0249969656992,62.83197082876283
88ad367141fffff,0,0,0,33,74.15459393939393,75.72269329979594
88ad367143fffff,0,0,0,37,84.41280540540541,91.18446882220844
88ad367149fffff,2,1,0,125,76.9821224,105.32522578050187
88ad36714bfffff,3,1,0,77,52.06146883116883,49.88120725478489
88ad36714dfffff,0,0,0,112,64.63010535714285,89.74925820193921
88ad367151fffff,2,1,0,38,259.8334552631579,474.65538809346197
88ad367153fffff,0,0,0,12,146.11990833333334,270.5764140648205
88ad367155fffff,0,0,0,46,96.45247608695652,112.34025780537186
88ad367157fffff,0,0,0,14,96.31721428571429,110.271403978372
88ad367159fffff,0,0,0,86,126.78739534883721,149.32508259510456
88ad36715bfffff,0,0,0,17,232.35778235294117,382.052325290094
88ad36715dfffff,0,0,0,54,107.43427962962963,117.54705135430274
88ad367181fffff,1,1,0,10,194.25417,310.3173340672847
88ad367183fffff,0,0,0,0,0.0,0.0
88ad367185fffff,6,2,0,31,47.46137419354839,49.20474537546805
88ad367187fffff,0,0,0,0,0.0,0.0
88ad367189fffff,194,42,18,610,55.99122704918033,49.809649821627374
88ad36718bfffff,1,1,1,11,147.51188181818182,431.1606825235525
88ad36718dfffff,53,23,3,244,45.88824221311476,31.66281458010153
88ad367191fffff,0,0,0,0,0.0,0.0
88ad367193fffff,23,15,1,168,83.40117738095239,63.720068872945355
88ad367195fffff,0,0,0,0,0.0,0.0
88ad367197fffff,0,0,0,0,0.0,0.0
88ad367199fffff,0,0,0,0,0.0,0.0
88ad36719bfffff,1,1,0,0,0.0,0.0
88ad36719dfffff,0,0,0,0,0.0,0.0
88ad3671a3fffff,0,0,0,0,0.0,0.0
88ad3671abfffff,0,0,0,0,0.0,0.0
88ad3671b1fffff,0,0,0,9,67.35168888888889,54.04722388903163
88ad3671b3fffff,0,0,0,12,21.76385,10.955267020562218
88ad3671b5fffff,0,0,0,14,21.141385714285715,20.164021739526266
88ad3671b7fffff,0,0,0,0,0.0,0.0
88ad3671b9fffff,0,0,0,0,0.0,0.0
88ad3671bbfffff,0,0,0,0,0.0,0.0
88ad3671bdfffff,0,0,0,0,0.0,0.0
88ad3671c1fffff,0,0,0,0,0.0,0.0
88ad3671c3fffff,35,18,5,226,65.54185884955753,58.20262643534861
88ad3671c5fffff,0,0,0,0,0.0,0.0
88ad3671c7fffff,39,17,9,88,52.88680909090909,46.576626267263876
88ad3671c9fffff,0,0,0,52,148.31767115384616,135.84673755368777
88ad3671cbfffff,0,0,0,0,0.0,0.0
88ad3671cdfffff,0,0,0,15,77.62786666666668,93.16771001501745
88ad3671d1fffff,187,29,29,765,42.970131895424835,28.383981225967982
88ad3671d3fffff,257,33,31,373,63.659395174262734,43.51288584743935
88ad3671d5fffff,2,2,0,1,28.8209,0.0
88ad3671d7fffff,0,0,0,0,0.0,0.0
88ad3671d9fffff,646,71,184,1850,45.085934108108106,33.29903053890527
88ad3671dbfffff,1482,86,242,2378,64.18489343986543,59.39278080516181
88ad3671ddfffff,0,0,0,0,0.0,0.0
88ad3671e1fffff,0,0,0,2,45.7273,0.7356738951464878
88ad3671e3fffff,0,0,0,1,35.5689,0.0
88ad3671e5fffff,0,0,0,0,0.0,0.0
88ad3671e7fffff,0,0,0,0,0.0,0.0
88ad3671e9fffff,0,0,0,0,0.0,0.0
88ad3671ebfffff,0,0,0,0,0.0,0.0
88ad3671edfffff,0,0,0,17,158.1887764705882,152.433360105566
88ad367201fffff,0,0,0,6,60.03371666666667,26.205666269829255
88ad367203fffff,0,0,0,0,0.0,0.0
88ad367205fffff,0,0,0,0,0.0,0.0
88ad367207fffff,1,1,0,24,50.573116666666664,43.71991998405171
88ad367209fffff,0,0,0,2,21.13815,21.338997731969513
88ad36720bfffff,5,2,0,35,91.05376000000001,122.42173587157924
88ad36720dfffff,0,0,0,0,0.0,0.0
88ad367211fffff,1,1,0,42,72.96717857142856,105.13861150991092
88ad367213fffff,0,0,0,37,391.7889891891892,1366.5659978189017
88ad367215fffff,0,0,0,43,76.33493720930232,82.3481291994427
88ad367217fffff,0,0,0,38,149.28536842105262,578.5394350197215
88ad367219fffff,0,0,0,0,0.0,0.0
88ad36721bfffff,0,0,0,21,170.39537142857145,373.8040762878558
88ad36721dfffff,0,0,0,1,90.0483,0.0
88ad367221fffff,0,0,0,7,308.5170285714285,617.0984762945207
88ad367223fffff,9,7,0,92,80.25845326086956,102.30360325514997
88ad367225fffff,0,0,0,0,0.0,0.0
88ad367227fffff,3,3,0,98,260.3314040816327,632.7647591476446
88ad367229fffff,0,0,0,2,69.9666,82.3230685220127
88ad36722bfffff,5,5,0,75,88.84175066666667,104.0889157523864
88ad36722dfffff,0,0,0,0,0.0,0.0
88ad367231fffff,7,6,0,95,63.53227263157894,55.213854702812455
88ad367233fffff,3,3,0,91,75.55393846153846,221.42524022734563
88ad367235fffff,2,1,0,78,97.42530384615385,127.96849950509426
88ad367237fffff,4,2,0,76,77.62383289473684,80.95713694588825
88ad367239fffff,1,1,0,127,70.77386614173228,111.98493093710835
88ad36723bfffff,3,2,0,60,191.775485,464.99478602212
88ad36723dfffff,11,7,0,118,86.60259491525424,114.68019189026579
88ad367241fffff,0,0,0,1,7.9215,0.0
88ad367243fffff,0,0,0,0,0.0,0.0
88ad367245fffff,0,0,0,0,0.0,0.0
88ad367247fffff,0,0,0,1,17.4088,0.0
88ad367249fffff,0,0,0,0,0.0,0.0
88ad36724bfffff,0,0,0,1,30.6149,0.0
88ad36724dfffff,0,0,0,0,0.0,0.0
88ad367251fffff,0,0,0,0,0.0,0.0
88ad367253fffff,0,0,0,1,18.5306,0.0
88ad367255fffff,0,0,0,0,0.0,0.0
88ad367257fffff,0,0,0,2,27.82535,13.24432214365839
88ad367259fffff,1,1,1,0,0.0,0.0
88ad36725bfffff,0,0,0,0,0.0,0.0
88ad36725dfffff,0,0,0,0,0.0,0.0
88ad367261fffff,0,0,0,0,0.0,0.0
88ad367263fffff,0,0,0,0,0.0,0.0
88ad367265fffff,0,0,0,3,84.12253333333334,58.400838603596554
88ad367267fffff,0,0,0,0,0.0,0.0
88ad367269fffff,0,0,0,2,74.08035000000001,65.09603814399921
88ad36726bfffff,0,0,0,1,21.0555,0.0
88ad36726dfffff,0,0,0,5,99.2203,42.62744559951957
88ad367281fffff,4,2,2,8,38.35585,37.757450586833095
88ad367283fffff,1,1,0,0,0.0,0.0
88ad367285fffff,1,1,0,13,54.19824615384615,119.97626256948091
88ad367287fffff,3,3,0,51,272.89340784313725,673.4129374235489
88ad367289fffff,1,1,0,1,786.1817,0.0
88ad36728bfffff,0,0,0,0,0.0,0.0
88ad36728dfffff,0,0,0,20,58.117149999999995,80.47809840062403
88ad367291fffff,0,0,0,0,0.0,0.0
88ad367293fffff,0,0,0,0,0.0,0.0
88ad367295fffff,0,0,0,1,23.3686,0.0
88ad367297fffff,0,0,0,0,0.0,0.0
88ad367299fffff,0,0,0,0,0.0,0.0
88ad36729bfffff,1,1,0,4,37.220075,22.90682592611134
88ad36729dfffff,0,0,0,0,0.0,0.0
88ad3672a1fffff,25,20,2,307,350.2999602605863,741.9636422820269
88ad3672a3fffff,67,20,26,194,408.96774639175254,1782.4766256000812
88ad3672a5fffff,19,13,3,68,378.63269705882357,930.9023780648903
88ad3672a7fffff,100,39,26,312,500.5343980769231,1416.9248326406864
88ad3672a9fffff,0,0,0,96,126.74851875,148.46696489936232
88ad3672abfffff,8,5,0,97,560.1745082474226,1632.9555898167068
88ad3672adfffff,0,0,0,0,0.0,0.0
88ad3672b1fffff,0,0,0,67,139.49642686567162,252.64238599247454
88ad3672b3fffff,0,0,0,0,0.0,0.0
88ad3672b5fffff,2,1,2,212,165.15431179245283,265.53291378917066
88ad3672b7fffff,0,0,0,2,72.4094,0.25257854223983395
88ad3672b9fffff,3,2,0,13,214.71272307692306,333.63034100450693
88ad3672bbfffff,32,6,1,12,148.75295,194.48472168960865
88ad3672bdfffff,2,1,2,27,198.64911481481482,446.17807294320596
88ad3672c1fffff,0,0,0,11,75.30325454545454,118.68182096652684
88ad3672c3fffff,1,1,0,0,0.0,0.0
88ad3672c5fffff,1,1,0,5,111.73427999999998,107.70827863001989
88ad3672c7fffff,0,0,0,14,171.98839285714286,226.0731196387183
88ad3672c9fffff,1,1,0,0,0.0,0.0
88ad3672cbfffff,0,0,0,0,0.0,0.0
88ad3672cdfffff,1,1,0,0,0.0,0.0
88ad3672d1fffff,0,0,0,0,0.0,0.0
88ad3672d3fffff,1,1,0,36,92.39133333333334,127.83428095701758
88ad3672d5fffff,0,0,0,2,11.72625,1.847175044493619
88ad3672d7fffff,0,0,0,0,0.0,0.0
88ad3672d9fffff,0,0,0,1,62.2637,0.0
88ad3672dbfffff,0,0,0,3,25.045199999999998,4.476184916868383
88ad3672ddfffff,0,0,0,0,0.0,0.0
88ad3672e1fffff,1,1,0,0,0.0,0.0
88ad3672e3fffff,1,1,1,0,0.0,0.0
88ad3672e5fffff,0,0,0,0,0.0,0.0
88ad3672e7fffff,0,0,0,0,0.0,0.0
88ad3672e9fffff,0,0,0,0,0.0,0.0
88ad3672ebfffff,1,1,1,0,0.0,0.0
88ad3672edfffff,0,0,0,32,786.5625125,711.2406774796957
88ad367301fffff,0,0,0,26,107.66520769230769,116.20067089584268
88ad367303fffff,0,0,0,30,110.97895666666666,134.1094750564645
88ad367305fffff,0,0,0,102,344.3958137254902,682.9083192790015
88ad367307fffff,1,1,0,47,504.2651021276596,754.5121348955573
88ad367309fffff,0,0,0,3,32.54526666666666,10.589810679296079
88ad36730bfffff,0,0,0,73,108.25808767123287,124.5205925764612
88ad36730dfffff,0,0,0,0,0.0,0.0
88ad367311fffff,0,0,0,11,130.54443636363635,64.32824128743569
88ad367313fffff,0,0,0,31,1039.8982354838708,1933.4037072581407
88ad367315fffff,3,3,0,81,85.40444691358024,110.36291405510627
88ad367317fffff,0,0,0,37,84.15257837837838,82.12304979723733
88ad367319fffff,0,0,0,0,0.0,0.0
88ad36731bfffff,0,0,0,0,0.0,0.0
88ad36731dfffff,0,0,0,0,0.0,0.0
88ad367321fffff,2,1,0,89,61.44057303370787,56.52792814029419
88ad367323fffff,7,4,0,82,63.84444146341463,72.19736851337305
88ad367325fffff,0,0,0,8,56.7781375,76.34685675531748
88ad367327fffff,1,1,0,72,74.40179027777778,76.32157819772962
88ad367329fffff,0,0,0,106,164.7693056603774,503.57109773150546
88ad36732bfffff,7,3,0,113,75.26751061946902,104.93258959360476
88ad36732dfffff,0,0,0,14,81.85966428571429,86.03065234169655
88ad367331fffff,0,0,0,35,69.81762,202.78508052043935
88ad367333fffff,1,1,0,74,146.35573513513512,169.60307457824283
88ad367335fffff,3,3,0,63,105.5954380952381,245.12663362699894
88ad367337fffff,3,3,0,21,124.61101904761905,221.00769671727184
88ad367339fffff,0,0,0,82,101.74971097560976,231.18169348492708
88ad36733bfffff,5,1,0,36,35.96436388888889,29.558643093514995
88ad36733dfffff,2,2,0,34,88.43535588235294,148.63772209759722
88ad367341fffff,0,0,0,10,150.95315,166.88932579656395
88ad367343fffff,0,0,0,0,0.0,0.0
88ad367345fffff,0,0,0,0,0.0,0.0
88ad367347fffff,0,0,0,1,418.4989,0.0
88ad367349fffff,0,0,0,5,15.10636,2.5627883121709445
88ad36734bfffff,0,0,0,0,0.0,0.0
88ad36734dfffff,0,0,0,0,0.0,0.0
88ad367351fffff,0,0,0,0,0.0,0.0
88ad367353fffff,0,0,0,0,0.0,0.0
88ad367355fffff,0,0,0,0,0.0,0.0
88ad367357fffff,5,2,1,1,9.8484,0.0
88ad367359fffff,0,0,0,22,44.83660909090909,49.49555168517585
88ad36735bfffff,0,0,0,4,44.031475,27.966066696668307
88ad36735dfffff,0,0,0,0,0.0,0.0
88ad367361fffff,0,0,0,0,0.0,0.0
88ad367363fffff,0,0,0,23,1234.9283608695653,1107.179726341567
88ad367365fffff,0,0,0,0,0.0,0.0
88ad367367fffff,0,0,0,0,0.0,0.0
88ad367369fffff,0,0,0,0,0.0,0.0
88ad36736bfffff,0,0,0,2,32.98375,3.356140915545713
88ad36736dfffff,0,0,0,41,82.2631,111.99524365583567
88ad360c21fffff,0,0,0,71,184.6010676056338,487.44913415525605
88ad360c23fffff,0,0,0,0,0.0,0.0
88ad360c25fffff,0,0,0,124,82.24419193548387,203.8360798016927
88ad360c27fffff,2,2,1,535,188.70216242990654,731.6674955028667
88ad360c29fffff,0,0,0,0,0.0,0.0
88ad360c2dfffff,12,9,2,31,149.2538935483871,180.15134855724494
88ad360c61fffff,208,59,36,732,111.0020668032787,151.7888621057192
88ad360c63fffff,0,0,0,0,0.0,0.0
88ad360c65fffff,0,0,0,0,0.0,0.0
88ad360c67fffff,232,56,57,714,116.31356232492996,136.7045506598801
88ad360c69fffff,165,61,28,667,94.79717586206897,106.46596632896589
88ad360c6dfffff,0,0,0,3,20.139866666666666,8.728417454116945
88ad360d01fffff,0,0,0,31,88.23162258064517,120.9797601990617
88ad360d03fffff,0,0,0,0,0.0,0.0
88ad360d05fffff,0,0,0,0,0.0,0.0
88ad360d07fffff,0,0,0,0,0.0,0.0
88ad360d09fffff,4,3,0,27,77.93084074074075,63.97213673833836
88ad360d0bfffff,2,2,0,0,0.0,0.0
88ad360d0dfffff,2,2,0,0,0.0,0.0
88ad360d11fffff,0,0,0,34,95.5728705882353,126.99324731859858
88ad360d13fffff,0,0,0,30,140.92033333333333,180.05141422098134
88ad360d15fffff,0,0,0,2,27.45245,15.819746462096035
88ad360d17fffff,0,0,0,0,0.0,0.0
88ad360d19fffff,0,0,0,29,267.48672068965516,749.7301401831453
88ad360d1bfffff,1,1,0,10,69.98985,48.692705704818984
88ad360d1dfffff,0,0,0,2,45.7558,14.887567592457804
88ad360d21fffff,0,0,0,0,0.0,0.0
88ad360d23fffff,0,0,0,4,39.543275,9.234853651385057
88ad360d25fffff,0,0,0,0,0.0,0.0
88ad360d27fffff,0,0,0,6,39.08335,27.907117446038747
88ad360d29fffff,1,1,0,0,0.0,0.0
88ad360d2bfffff,0,0,0,0,0.0,0.0
88ad360d2dfffff,2,2,0,0,0.0,0.0
88ad360d31fffff,0,0,0,0,0.0,0.0
88ad360d33fffff,0,0,0,0,0.0,0.0
88ad360d35fffff,0,0,0,12,145.80408333333332,288.3264767817105
88ad360d37fffff,0,0,0,0,0.0,0.0
88ad360d39fffff,0,0,0,0,0.0,0.0
88ad360d3bfffff,1,1,0,0,0.0,0.0
88ad360d3dfffff,0,0,0,2,143.5421,149.58688392509552
88ad360d41fffff,1,1,1,0,0.0,0.0
88ad360d43fffff,0,0,0,25,66.78759199999999,120.44345588611597
88ad360d45fffff,1,1,1,7,51.8735,36.64297788653828
88ad360d47fffff,0,0,0,0,0.0,0.0
88ad360d49fffff,0,0,0,0,0.0,0.0
88ad360d4bfffff,7,6,0,12,155.8252666666667,292.3209022503688
88ad360d4dfffff,0,0,0,3,31.328400000000002,26.71193566161015
88ad360d51fffff,27,21,2,191,61.95864240837696,74.73632607087703
88ad360d53fffff,9,8,2,142,168.66830281690142,258.2091312803863
88ad360d55fffff,3,1,0,235,44.32631404255319,113.30827223091575
88ad360d57fffff,1,1,0,6,210.96333333333334,420.47786977956713
88ad360d59fffff,2,2,0,90,60.03299555555556,105.02581109062785
88ad360d5bfffff,336,64,86,955,103.70114188481676,131.91812256358614
88ad360d5dfffff,2,2,0,137,68.25305109489051,118.1431437098553
88ad360d61fffff,0,0,0,2,146.1301,4.2248215962333955
88ad360d63fffff,0,0,0,0,0.0,0.0
88ad360d65fffff,0,0,0,9,90.3506111111111,72.57432740317758
88ad360d67fffff,0,0,0,0,0.0,0.0
88ad360d69fffff,1,1,0,46,102.1732456521739,138.01795772852765
88ad360d6bfffff,0,0,0,2,27.38545,1.5005513003559736
88ad360d6dfffff,0,0,0,0,0.0,0.0
88ad360d81fffff,0,0,0,0,0.0,0.0
88ad360d83fffff,0,0,0,0,0.0,0.0
88ad360d85fffff,0,0,0,0,0.0,0.0
88ad360d87fffff,0,0,0,0,0.0,0.0
88ad360d89fffff,0,0,0,0,0.0,0.0
88ad360d8dfffff,0,0,0,0,0.0,0.0
88ad360da1fffff,0,0,0,1,26.3389,0.0
88ad360da3fffff,0,0,0,0,0.0,0.0
88ad360da5fffff,1,1,0,7,25.435214285714288,3.6387349181771813
88ad360da7fffff,0,0,0,2,40.09395,6.024054800962555
88ad360da9fffff,0,0,0,0,0.0,0.0
88ad360dabfffff,1,1,0,0,0.0,0.0
88ad360dadfffff,0,0,0,4,25.275624999999998,3.155386274689678
88ad360db1fffff,0,0,0,0,0.0,0.0
88ad360db3fffff,0,0,0,0,0.0,0.0
88ad360db5fffff,0,0,0,0,0.0,0.0
88ad360db7fffff,0,0,0,0,0.0,0.0
88ad360db9fffff,0,0,0,1,35.7742,0.0
88ad360dbdfffff,0,0,0,0,0.0,0.0
88ad360dc1fffff,0,0,0,0,0.0,0.0
88ad360dc5fffff,0,0,0,0,0.0,0.0
88ad360dc7fffff,0,0,0,0,0.0,0.0
88ad360dc9fffff,0,0,0,2,17.1722,2.314077652111095
88ad360dcdfffff,0,0,0,1,11.4226,0.0
88ad360de1fffff,0,0,0,0,0.0,0.0
88ad360de3fffff,0,0,0,1,9.5278,0.0
88ad360de5fffff,0,0,0,0,0.0,0.0
88ad360de7fffff,0,0,0,2,28.266299999999998,8.259572889683822
88ad360de9fffff,0,0,0,0,0.0,0.0
88ad360debfffff,0,0,0,0,0.0,0.0
88ad360dedfffff,0,0,0,4,15.178275,1.101676363169632
88ad360e21fffff,46,29,6,280,83.41442535714286,81.84173834149901
88ad360e23fffff,0,0,0,0,0.0,0.0
88ad360e25fffff,204,52,16,1139,102.3238293239684,133.35180021112077
88ad360e27fffff,406,91,52,1062,105.42891393596986,143.79839789565506
88ad360e29fffff,0,0,0,0,0.0,0.0
88ad360e2dfffff,111,38,4,932,102.56308648068669,95.0778797020223
88ad360e45fffff,0,0,0,2,17.7663,1.8032637133819325
88ad360e4dfffff,1,1,0,3,54.356500000000004,50.09752506980759
88ad360e61fffff,0,0,0,0,0.0,0.0
88ad360e63fffff,1,1,0,2,32.4674,0.8578619469355161
88ad360e65fffff,1,1,0,0,0.0,0.0
88ad360e67fffff,56,27,4,334,112.86635179640719,105.57794279554902
88ad360e69fffff,2,2,0,0,0.0,0.0
88ad360e6bfffff,1,1,0,1,16.5308,0.0
88ad360e6dfffff,0,0,0,0,0.0,0.0
88ad360f01fffff,0,0,0,3,35.417966666666665,35.40674503895173
88ad360f03fffff,4,3,0,60,73.41835333333333,92.97511558896376
88ad360f05fffff,1,1,0,2,25.8121,17.827859009987712
88ad360f07fffff,0,0,0,16,78.97626875,86.9002155339231
88ad360f09fffff,0,0,0,22,130.8861,160.99835943119479
88ad360f0bfffff,0,0,0,2,36.89255,10.883434022632745
88ad360f0dfffff,1,1,0,0,0.0,0.0
88ad360f11fffff,232,54,24,409,71.412995599022,72.01062510337594
88ad360f13fffff,176,51,33,681,107.98814860499266,113.00492613605356
88ad360f15fffff,1,1,0,6,35.63755,11.75962482815672
88ad360f17fffff,10,9,0,139,52.90715611510791,48.111666942468936
88ad360f19fffff,3,3,1,4,13.0763,4.919954663070247
88ad360f1bfffff,420,87,67,1158,96.25126062176166,103.45921422024412
88ad360f1dfffff,2,2,0,44,34.294529545454544,42.16328881887643
88ad360f21fffff,1,1,0,0,0.0,0.0
88ad360f23fffff,2,2,0,0,0.0,0.0
88ad360f25fffff,0,0,0,0,0.0,0.0
88ad360f27fffff,1,1,1,0,0.0,0.0
88ad360f29fffff,1,1,0,0,0.0,0.0
88ad360f2bfffff,2,2,0,0,0.0,0.0
88ad360f2dfffff,0,0,0,0,0.0,0.0
88ad360f31fffff,1,1,0,138,65.11255,118.91262582807747
88ad360f33fffff,1,1,0,54,72.88610740740741,91.21460558677893
88ad360f35fffff,0,0,0,0,0.0,0.0
88ad360f37fffff,3,3,0,83,57.77442409638554,69.55529996249098
88ad360f39fffff,0,0,0,0,0.0,0.0
88ad360f3bfffff,2,2,0,2,28.226300000000002,0.5245318102841806
88ad360f3dfffff,0,0,0,0,0.0,0.0
88ad360f41fffff,0,0,0,0,0.0,0.0
